id,name,host_id,host_profile_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
28833457,Stunning Artistic ADU in Gated In City Sanctuary,217425750,1469142719878445533,Brock,,Cully,45.55581,-122.60954,Entire home/apt,,30,76,2024-08-27,0.90,1,0,0,17-272280-000-00-HO
28869509,The Sunshine House (OHSU/South Waterfront area),994334,1462535296064786005,Grace And Hasan,,South Portland,45.50108,-122.67548,Entire home/apt,,90,102,2023-12-30,1.17,1,0,0,18-208533-000-00-HO
28918730,"Premium Waterfront Condo, Great Views, w/ Parking",27903183,1462642706697059981,Farid,,Old Town/Chinatown,45.52941,-122.67397,Entire home/apt,,30,11,2025-07-18,0.14,3,303,1,
28986964,The Wolf Den: cozy and clean apartment in NoPo,5575780,1462684148554286266,Regan,,Kenton,45.58072,-122.7026,Entire home/apt,,2,65,2025-10-07,0.89,1,21,12,19-225502-000-00-HO
29006316,Peaceful Portland Stay Near Parks & Airport,218466278,1469149588747115404,Zhen,,Argay,45.54447,-122.51437,Entire home/apt,,30,0,,,1,343,0,
29126487,4B2bRemodel Craftsman:Porches/Town/Grant/Irvington,2503251,1462596932297809246,Laura,,Grant Park,45.53595,-122.63387,Entire home/apt,,30,4,2024-07-31,0.15,2,365,0,
29129259,Cozy Camper in Wooded SW Neighborhood,112893366,1467362147524274536,Samantha Ann,,Markham,45.45909,-122.7005,Entire home/apt,,30,67,2025-01-14,0.77,2,252,1,
29158406,*Spacious Centrally Located Basement Studio,155811819,1468521286184346078,Mazana,,Piedmont,45.57417,-122.67712,Entire home/apt,,30,100,2024-08-17,1.51,1,0,0,21-029174-000-00-HO
29159055,Traveler's Haven! Rated Top 7 Hospitable PDX Host,18479582,1463055097343612942,Sara Jennifer,,Kenton,45.5869,-122.69198,Entire home/apt,,1,257,2025-11-16,3.22,1,328,25,19-186287-000-00-HO
29160603,The Sparrow on Pine ::: close in SE Portland,1197739,1462539466929525438,Heather,,Buckman,45.52091,-122.64208,Entire home/apt,,31,5,2022-01-25,0.06,1,87,0,
29181876,Marianna Condo,30878885,1462653117408614347,Elizabeth,,South Portland,45.50822,-122.68529,Entire home/apt,,30,23,2025-07-22,0.28,3,170,3,
29216225,"Eastwood Loft Foodie's Delight, Pet Friendly",49136460,1465747942910927118,Sarah,,Buckman,45.52226,-122.6412,Entire home/apt,,1,452,2025-11-26,5.20,5,335,86,17-239885-000-00-CO
29233940,Home Away Home in Downtown   High Raise,220235042,1463206407144316574,Jean,,Portland Downtown,45.51094,-122.67747,Entire home/apt,,31,2,2025-07-22,0.03,1,173,1,
29315790,North Portland Private Studio with Jacuzzi tub,29407157,1465433011461000205,Jennifer,,Piedmont,45.57601,-122.67146,Entire home/apt,,2,448,2025-11-29,5.18,1,316,39,21-031608-000-00-HO
29335562,Spacious Basement Suite in SE Portland,4540216,1462660035594693952,Ashlee,,Lents,45.4767,-122.57223,Entire home/apt,,1,46,2023-03-25,0.54,1,0,0,18-269397-000-00-ho
29362745,Modern Studio in 1920s Cottage at 'The Orchard.',9042332,1462567802313421615,Natalie Stasiuk,,Multnomah,45.46183,-122.71856,Entire home/apt,,30,95,2025-06-05,1.10,1,133,1,
29415372,Cozy Private Guest House Close to Southeast's Best,221580026,1469171310446838887,David,,South Tabor,45.49894,-122.60538,Entire home/apt,,30,112,2021-12-27,1.30,1,0,0,
29492921,Newly Built Guesthouse with Private Courtyard,111041622,1467342416564534428,Carol,,Maplewood,45.47416,-122.73002,Entire home/apt,,2,313,2025-11-21,3.63,1,301,26,18-220704-000-00-HO
29566252,"Hawthorne Haven-Full kitchen, bathroom, & laundry",222596780,1469178771367783753,Heather,,Sunnyside,45.51425,-122.63671,Entire home/apt,,4,218,2025-12-01,2.53,1,162,35,18-238721-000-00-HO
29592050,"Fresh & Modern, Spacious 1 Bed/1 Bath Condo",19605982,1463083680428343475,Parker,,South Tabor,45.50507,-122.59567,Entire home/apt,,2,398,2025-11-13,4.62,1,97,41,18-269759-000-00-HO
29608767,Private Concordia guesthouse by Alberta with A/C,19594248,1463083252786554040,Tiffany,,Concordia,45.56461,-122.62476,Entire home/apt,,1,164,2025-11-26,1.99,1,89,47,18-280895-000-00-HO
29610737,Mid-Century Modern Ranch on Arbor Lodge Treeway,1777366,1462578158713958615,Kat,,Arbor Lodge,45.56936,-122.69133,Entire home/apt,,30,38,2022-05-17,0.46,1,0,0,
29610811,Bright Loft,85235637,1462837513961910390,Kellie,,Montavilla,45.53007,-122.58005,Entire home/apt,,30,0,,,2,132,0,
29685774,Modern Top-Floor Retreat • Walkable + Workspace,49779724,1465760352067727039,Michael,,Eliot,45.53825,-122.65971,Entire home/apt,,1,327,2025-11-13,3.84,3,342,2,25ASTR-PER-00275
29687631,Close-in Private getaway in the trees.,10954552,1462853494562402030,Aletheia,,Woodlawn,45.57638,-122.64956,Entire home/apt,,2,676,2025-11-24,8.06,1,220,83,18-263908-123-12-HO
29732656,Tucked Inn Cully,189099,1462512157421090416,Jen,,Roseway,45.55055,-122.59927,Entire home/apt,,1,329,2025-11-17,5.56,1,204,77,17-265807-000-00-HO
29736134,Stunning Views--Hot tub--10 min to Downtown,5223057,1462675713460891784,George,,South Portland,45.47124040276815,-122.67374674753009,Entire home/apt,,2,56,2025-07-30,0.66,1,0,3,25ASTR-APP-00120
29762350,Portland-Queen bed,9373771,1462812469098615094,Tanja,,Multnomah,45.46415,-122.70483,Private room,,1,335,2025-11-30,3.90,2,8,44,24-011648-000-00-HO
29776974,Newly built  studio in perfect  SE  location,224031706,1469188465239775783,Kamila,,Richmond,45.50309,-122.63203,Entire home/apt,,1,523,2025-11-30,6.07,1,77,82,24ASTR-APP-00544
29807599,"Modern PDX Oasis:  Central NE, Near✈️ 🥾&Attractions",221193381,1463208504155550611,Aaron,,Parkrose,45.55658,-122.55936,Entire home/apt,,2,332,2025-10-23,3.86,1,0,34,24-002993-000-00-HO
29827564,Holiday Home,152202888,1468493605657224113,James,,Brooklyn Action Corps,45.50095,-122.66052,Entire home/apt,,2,225,2025-11-30,2.67,1,245,43,21-008934-000-00-LU
29830843,Historic restored in Laurelhurst PDX 5 bed 4 bath,57471246,1462737365986826307,Christopher Robert,,Laurelhurst,45.53306,-122.62497,Entire home/apt,,1,268,2025-11-26,3.12,1,319,18,19-192359-000-00-RS
29851448,Portland-KING bed,9373771,1462812469098615094,Tanja,,Multnomah,45.46413,-122.7046,Private room,,1,487,2025-11-23,5.67,2,8,64,24-011648-000-00-HO
29860746,Master bedroom with private bath,71520174,1462795234729930743,Elizabeth,,Centennial,45.49959,-122.51064,Private room,,30,7,2023-07-01,0.08,1,0,0,
29884092,"Private entrance, one bedroom unit in Woodstock",133425745,1468332853179314093,Deborah,,Woodstock,45.48301,-122.60812,Entire home/apt,,1,84,2025-10-26,0.98,1,353,13,24-023505-000-00-HO
29900173,"Cozy, Artsy St Johns Bungalow",13263099,1462907206322473025,Suzy,,St. Johns,45.58809,-122.74626,Entire home/apt,,28,39,2024-05-27,0.49,4,365,0,16-231596-000-00-HO
29908188,Whole Home w/ hot tub in NE Portland Alberta Arts,39165671,1465585074828942511,Leslie,,Woodlawn,45.56697,-122.65508,Entire home/apt,,2,275,2025-11-23,3.28,2,332,44,18-262091-000-00-ho
29935310,The Empath Retreat in Hollywood,13588271,1462914718586519990,Amy,,Hollywood,45.53644,-122.62089,Entire home/apt,,5,95,2025-09-21,1.23,1,29,2,92525
29983697,Irving Parlor-private guest wing for longer stays,7512487,1462733924469336555,Emily,,King,45.54977,-122.65944,Entire home/apt,,30,9,2023-12-31,0.10,1,242,0,18-249311-000-00-HO
29984761,Mt Tabor House Salmon Room,1172796,1462538863273491057,Colleen,,Mt. Tabor,45.51393,-122.61175,Entire home/apt,,1,379,2025-11-22,4.44,1,71,53,20-124013-000-00-HO
29986189,Oscar's Perch - Fantastic & Private 1-BR,90414561,1467093773090882862,Carrie,,Roseway,45.54179,-122.59308,Entire home/apt,,2,256,2025-11-29,3.03,1,350,40,24ASTR-PER-00388
29989693,Perfect Portland Experience - Close to Everything,18935456,1463065605772825216,Tyler,,King,45.55109,-122.65966,Entire home/apt,,2,128,2025-11-29,1.59,1,345,25,20-103143-000-00-HO
30039041,Market Street Guesthouse PDX,38307544,1465573137567000585,Natalie,,Richmond,45.51113,-122.62937,Entire home/apt,,2,411,2025-11-17,4.81,1,284,44,18-239401-000-00-HO
30103421,Studio in the Pearl,105882281,1467284428958388542,Corinne,,Northwest District,45.52455,-122.68811,Entire home/apt,,30,28,2025-10-30,0.33,1,347,4,
30108841,"Guesthouse in vibrant neighborhood, EV charger",2682677,1462604757514509208,Bethany,,Woodlawn,45.57149,-122.64808,Entire home/apt,,2,84,2025-11-16,1.00,1,260,18,18-198114-000-00-HO
30207076,"Colorful, spacious, light-filled guesthouse on MAX",1204761,1462539710449979755,Daniel,,Overlook,45.56385,-122.68603,Entire home/apt,,4,319,2025-11-30,3.74,1,220,43,18-269980-000-00-HO
30224062,Convenient North Portland lower level studio,128850,1462510342357389208,Kelly,,Portsmouth,45.584698560373454,-122.71058229939928,Entire home/apt,,2,92,2025-11-24,1.15,1,82,15,19-133387-000-00-HO
30225296,"Hip Local, Artsy Space. Walk to food, pubs & music",15346651,1462593747877837127,Patricia Marie,,Buckman,45.52067277276538,-122.64999192755567,Entire home/apt,,2,322,2025-11-16,3.79,2,23,37,20-129172-000-00-HO
30291459,Gem in heart of Beaumont-Wilshire,22650127,1463185006386339083,Cynthia,,Beaumont-Wilshire,45.54983,-122.61644,Entire home/apt,,31,16,2025-08-13,0.20,1,263,2,
30296652,Cozy SouthWestern Art Cantina - Mississippi Dstrct,638465,1462524529041297524,Robby,,Humboldt,45.56481,-122.67273,Entire home/apt,,30,13,2023-06-26,0.16,1,0,0,
30327746,Secluded Studio tucked away in N. Portland,6358589,1462704410093329059,Connor,,Portsmouth,45.58597,-122.72397,Entire home/apt,,2,242,2025-11-30,2.85,2,342,54,18-218604-000-00-HO
30347658,The Conservatory | Walkscore 92 + Bikescore 100,14970082,1462951164224253632,Graham,,Boise,45.55424,-122.67519,Entire home/apt,,30,347,2025-09-30,4.09,4,269,1,Exempt
30442104,Stay in a Dorm Bed (Male) at NW Portland Hostel,2820851,1462609613388119680,Northwest Portland Hostel,,Northwest District,45.52502,-122.69015,Shared room,,1,180,2025-11-29,2.14,8,365,29,52640
30467974,Cozy Seclusion in North Portland,8076457,1462748538007089284,Monica,,Piedmont,45.57706,-122.67255,Entire home/apt,,30,190,2025-08-29,2.28,1,150,1,
30591779,Private room in SE,204559,1462512580689645821,Charlie,,Brentwood-Darlington,45.47309,-122.57983,Private room,,30,6,2019-09-02,0.07,1,364,0,
30676051,Light-filled charmer in the heart of Buckman!,14855444,1462948546153291238,Tracy,,Buckman,45.521275,-122.641693,Entire home/apt,,1,191,2025-11-30,3.96,1,81,46,17-133744-000-00-HO
30793573,Welcome Home,28410788,1465419351566929335,Janet,,Hayhurst,45.4794,-122.71443,Entire home/apt,,30,142,2025-08-31,1.69,3,317,3,
30815455,"South Portland Luxury Condo, City & Mountain Views",141166845,1462964360854521559,Blake,,South Portland,45.47382,-122.67206,Entire home/apt,,1,122,2025-11-10,1.49,1,351,29,24ASTR-PER-00312
30888456,Streetcar Lofts in the Heart of the Pearl,21707201,1463162020638018571,Allen,,Pearl,45.5293714091881,-122.68206230144166,Entire home/apt,,30,15,2025-08-10,0.19,1,358,1,
30890318,Chic Portland Pad!,6431,1462506526701823327,Paula,,Sullivan's Gulch,45.53212,-122.63823,Entire home/apt,,2,509,2025-12-02,6.20,1,270,56,25ASTR-PER-00027
30890964,Overlook Victorian Mansion (5 Bedroom 10 Guest),84575822,1487907930693004707,Sylvia,,Overlook,45.55316,-122.68354,Entire home/apt,,2,185,2025-11-30,2.31,1,293,30,18-275778-000-00-LU
30892405,Studio House-Modern Cozy Gem!,36670674,1465546411853992147,Rachel & Sam,,King,45.56057,-122.6648,Entire home/apt,,2,394,2025-10-11,4.65,1,66,32,18-230325-000-00-HO
30909886,"Stunning Portland Condo | Parking, River & Dining",25976548,1465353156485582147,Sarah,,South Portland,45.47224,-122.67412,Entire home/apt,,1,185,2025-11-23,2.19,1,353,23,19-137580-000-00-HO
30980830,"Business Travel Dream - Spacious, Luxurious 2 Bed",173625187,1468684649725004369,Zachary,,Richmond,45.51099,-122.63022,Private room,,31,2,2019-08-15,0.02,2,0,0,
30986083,Eastmoreland Private Guest Suite by Reed College,142326751,1468405499137295186,Rhonda Anne,,Eastmoreland,45.47862,-122.62889,Entire home/apt,,3,231,2025-11-17,2.79,1,315,35,19-115586-000-00-HO
31041507,"MODERN, PRIVATE, AND FULLY FURNISHED SE GUESTHOUSE",231857120,1469236055325452293,Kathryn,,Creston-Kenilworth,45.4917,-122.61972,Entire home/apt,,31,76,2025-10-10,0.91,1,318,5,18-269932-000-00-HO
31044376,Basement Dwelling,6060622,1462696859797706389,Norah,,King,45.55171,-122.65702,Entire home/apt,,2,393,2025-11-09,4.66,2,75,25,17-132111-000-00-HO
31207702,"Concordia Guest Suite, NE Portland",176371931,1468709322783058989,Michelle,,Concordia,45.56997,-122.63471,Entire home/apt,,2,134,2025-11-16,1.63,1,254,31,24ASTR-PER-00025
31224158,Irvington Place - Moda & Convention center close,4426731,1462657194695140637,Martha,,Irvington,45.53842544555664,-122.65524291992188,Entire home/apt,,2,182,2025-11-29,2.19,2,155,23,24ASTR-PER-00015
31224577,"Zen oasis near Mt. Tabor, private bath, fast Wi-Fi",1314197,1462542535372121788,Jeff,,North Tabor,45.52802,-122.59735,Private room,,1,204,2025-11-08,2.43,3,251,18,19-139171-000-00-HO
31224648,The peaceful treehouse in quiet neighborhood.,28892696,1465425954362145266,Miriam,,Montavilla,45.52935,-122.58697,Entire home/apt,,3,93,2024-12-28,1.20,1,185,1,19-200675-000-00-HO
31261650,Cute + Cozy Cottage in Portland!,3588025,1462530755550062847,Oliver,,St. Johns,45.59294,-122.74127,Entire home/apt,,10,42,2024-07-31,0.51,2,0,0,17-155605-000-00-HO
31271674,Castle Estate in SW Portland minutes from Downtown,100656896,1462871891805442113,Inna,,Southwest Hills,45.49397,-122.70555,Entire home/apt,,3,145,2025-11-30,1.73,2,350,16,19-232823-000-00-LU
31284993,Luxury Apartment For Rent,123968362,1462925948291924954,Arvell,,Irvington,45.53888,-122.65012,Entire home/apt,,3,4,2025-10-13,0.06,4,364,3,18-172358-000-00-LU
31290790,Casa Maggie Mae Long-Term possible FAST WiFi,19204617,1463071816306878897,Steve,,Piedmont,45.567867,-122.662894,Entire home/apt,,14,45,2025-08-30,0.56,1,348,1,16-170292-000-00-HO
31291509,"Large, Private Woodstock Suite",234182512,1469247159650055366,Mickey,,Woodstock,45.4782,-122.61199,Entire home/apt,,3,164,2025-11-29,1.95,1,243,15,20-134120-000-00-HO
31338578,Little Cedar House  High Speed WIFI - Super Clean,30942269,1462653342211256522,Nancy,,North Tabor,45.52553,-122.61659,Entire home/apt,,2,593,2025-11-19,7.07,1,330,67,18-279434-000-00-HO
31339668,"Cozy NE Portland Neighborhood Studio, walkable!",6933405,1462719230201475831,Amelia,,Piedmont,45.569540782728076,-122.66302768199178,Entire home/apt,,1,490,2025-11-12,5.94,1,257,51,24ASTR-PER-00322
31339935,Clean and Beautiful Inner SE Apartment,21441201,1463155385665514480,Andrea,,Richmond,45.50052,-122.63537,Entire home/apt,,2,184,2025-11-28,2.21,1,57,22,18-269780-000-00-HO
31351647,"Private bedroom, bathroom, and living area",19475324,1463079363776795262,Morgan,,Montavilla,45.52172,-122.56985,Private room,,60,12,2020-03-16,0.16,1,89,0,19-198522-000-00-HO
31360833,Cozy Kenton apartment with fireplace,5433404,1462680758836331522,Emily,,Kenton,45.57944,-122.69761,Entire home/apt,,2,244,2025-11-24,2.96,1,71,22,19-115327-000-00-HO
31392149,"Mt. Tabor Home: Hiking, Dog Park, Cafes nearby!",89919003,1467088768667327774,Abbot,,Mt. Tabor,45.50595,-122.60346,Entire home/apt,,2,17,2025-01-24,0.34,1,0,3,21-020999-000-00-HO
31394104,‘Well Rested’-Accessible & bright private studio,3302285,1462529173860561201,Charles,,Piedmont,45.57422,-122.66933,Entire home/apt,,2,410,2025-11-30,5.33,1,222,74,19-233595-000-00-HO
31446743,Immerse yourself into the center of NW Portland,158074447,1468540422411831312,Sarah,,Northwest District,45.5279,-122.69472,Entire home/apt,,31,22,2025-08-23,0.27,14,337,1,
31447915,"North Tabor hideaway w/ desk, fast Wi-Fi, near MAX",1314197,1462542535372121788,Jeff,,North Tabor,45.52743,-122.59754,Private room,,1,177,2025-10-13,2.11,3,267,13,19-139171-000-00-HO
31449268,Cute Studio*Division/Hawthorne*93WalkScore+Parking,235588475,1469254101279657558,Liz & Grant,,Richmond,45.50763,-122.61565,Entire home/apt,,2,189,2025-11-30,2.26,1,263,22,18-281669-000-00-HO
31496329,"Private Montavilla Mid-Century, Park-Like Setting",19686646,1463088087804648116,Vivian,,Montavilla,45.52294,-122.57575,Entire home/apt,,14,57,2024-09-03,0.73,1,31,0,19-118352-000-00-HO
31519710,Desirable NE Alameda area-Apartment w/ Kitchen,155027096,1468516225913395623,Tracey,,Beaumont-Wilshire,45.54822,-122.6246,Private room,,2,241,2025-11-10,2.91,1,359,21,24ASTR-APP-00524
31520770,Luxe Suites (Spa studio w/private entrance),202400439,1469056088999500009,Bradley,,Wilkes,45.53085,-122.5079,Entire home/apt,,1,561,2025-11-11,6.76,2,53,39,19-111504-000-00-HO
31534539,"Historic 4BR 2BA 2,000 Sq. Ft. Irvington Bungalow!",236328262,1469257731956371192,Gregg,,Irvington,45.54508,-122.65681,Entire home/apt,,3,130,2025-11-30,1.63,2,166,27,24-020616-000-00-LU
31539235,Stunning Modern Loft Apt w/Tons of Natural Light,1608236,1462562995208841676,Rachael,,Hosford-Abernethy,45.50693,-122.64053,Entire home/apt,,3,151,2025-11-11,1.83,1,107,11,17-261697-000-00-HO
31560228,The Urban Fern - Walk to Shops/MAX/Food!,11182438,1462859008092688807,Brooke,,Overlook,45.56539,-122.68662,Entire home/apt,,1,303,2025-11-16,3.73,3,203,29,19-110162-000-00-HO
31568106,Beautiful Tiny House,5755250,1462688688323916018,Molly,,Irvington,45.53863,-122.65587,Entire home/apt,,2,433,2025-11-20,5.34,2,247,48,18-277933-000-00-HO
31585548,The Urban Nook ~ Steps to Shops/Max/Food!,11182438,1462859008092688807,Brooke,,Overlook,45.56516,-122.68765,Entire home/apt,,1,396,2025-11-16,5.39,3,256,46,19-110162-000-00-HO
31649731,Chic Guest House in the Heart of the City,35082631,1462667521877391471,Ann,,Laurelhurst,45.53009,-122.62628,Entire home/apt,,2,413,2025-11-30,5.01,2,257,38,19-105272-000-00-HO
31696875,Cozy Bungalow in SE Portland,237714363,1469264868639906958,Jacob,,Brentwood-Darlington,45.46526,-122.60193,Entire home/apt,,2,326,2025-11-18,3.94,1,240,42,18-280853-000-00-HO
31717654,Industrial Pearl District Loft - Free Parking,5241391,1462676166040036066,Natasha,,Pearl,45.52961,-122.68289,Entire home/apt,,30,2,2023-05-14,0.05,1,362,0,
31837043,Cozy Mississippi St. Flat (Garden/AC/Parking),114337777,1468178428019106742,Natalia,,Boise,45.54987,-122.66983,Entire home/apt,,1,484,2025-11-15,5.97,1,23,79,17-193694-000-00-HO
31858709,Spotless Modern Steps from the Best Shops and Restaurants.,6063183,1462696983320395256,Katherine,,Humboldt,45.55674,-122.67433,Entire home/apt,,1,338,2025-11-16,4.12,3,327,31,18-196466-000-00-LU
31861183,✨Stylish & Spacious Home in Bustling FoPo✨,121932858,1468237418448098578,Trang,,Foster-Powell,45.49337,-122.59068,Entire home/apt,,3,33,2023-11-07,0.73,1,0,0,24-001164-000-00-HO
31950837,Cozy Johns Landing Studio!,65277088,1466807215281837490,Reza,,South Portland,45.48216,-122.67573,Entire home/apt,,1,155,2025-11-28,1.88,1,263,22,23-113508-000-00-HO
31983387,Historic 4BR | Walk to NW 23rd Shops & Dining,88253867,1467059947580489724,Jordan,,Northwest District,45.524715423583984,-122.69454956054688,Entire home/apt,,1,421,2025-11-16,5.06,15,308,37,18-241563-000-00-CO
31993074,The Green Door PDX: A European Inspired Cottage.,31143498,1465458304586845417,Brandt,,Overlook,45.5592,-122.69148,Entire home/apt,,2,430,2025-11-28,5.35,1,245,67,18-278550-000-00-HO
32051260,2 Bedroom Basement Apartment in Arbor Lodge,12591253,1462891254178805541,Abby,,Arbor Lodge,45.576599,-122.69577,Entire home/apt,,1,36,2022-02-21,0.46,2,0,0,17-154795-000-00-HO
32103577,Attractive and Affordable Suite in Alberta Arts,36981269,1465550771132183824,Lance,,Concordia,45.56073,-122.63768,Entire home/apt,,1,857,2025-12-02,10.41,1,334,105,19-225850-000-00-HO
32147679,Charming Craftsman in NE Portland,4507214,1462659262316533458,Jeremy,,Alameda,45.54974,-122.63412,Entire home/apt,,30,0,,,1,0,0,
32165887,Relaxing Retreat,13602640,1462915043201226595,Judith,,Concordia,45.563846588134766,-122.6345443725586,Entire home/apt,,1,76,2025-11-29,0.93,2,362,8,14-253624-000-00-ho
32179649,Shipping Container Home in famous Alberta Arts!,241446961,1469282967099441189,Ashley,,Concordia,45.56134,-122.62678,Entire home/apt,,2,265,2025-11-09,3.21,1,158,57,25ASTR-APP-00016
32205876,Bright and Spacious NW 23rd Ave Vintage Apartment,241675301,1469283995392170501,Jovenco,,Northwest District,45.53263,-122.69878,Entire home/apt,,30,1,2019-07-01,0.01,1,0,0,
32344212,Main House in Madison South,33648860,1465492064227008678,Laura,,Madison South,45.53598,-122.57592,Entire home/apt,,3,49,2024-11-30,1.59,1,0,0,23-027469-000-00-HO
32380294,Quiet Retreat at the Heart of Inner SE Portland,243140548,1469290536395758233,Laurie,,Sunnyside,45.51731,-122.63678,Entire home/apt,,7,76,2025-11-16,0.93,1,341,12,12-156262-000-00-LU
32402731,Mid-Century 2 Bed/1Bath newly Remodeled Duplex!,111643390,1467349006887639985,Vanessa,,Mt. Scott-Arleta,45.48103,-122.59781,Entire home/apt,,30,27,2025-10-31,0.33,2,161,2,
32423269,Convenient Mt. Tabor private bedroom and bath,238984344,1469271437443067028,Thomas,,Mt. Tabor,45.51492,-122.61009,Private room,,1,351,2025-11-23,4.27,1,234,50,18-277907-000-00-HO
32423425,"""THE 2509""  Creative Arts and Living Space",415758,1462511697037489948,Esther,,Sullivan's Gulch,45.53305,-122.64006,Entire home/apt,,3,49,2025-08-10,0.61,1,0,4,20-114331-000-00-HO
32442909,The Kellogg House,49168685,1465748474614832256,Alice,,St. Johns,45.58858,-122.74304,Entire home/apt,,30,2,2019-11-09,0.03,1,80,0,
32448243,Tiny Humboldt House,70062145,1466867443467310415,Kevin,,Humboldt,45.5584987,-122.6741288,Entire home/apt,,2,353,2025-11-13,4.30,1,260,36,19-124894-000-00-HO
32499085,Get away and relax at Sierra Cottage!,244187765,1469295793993320022,Kristin,,Richmond,45.50485,-122.62715,Entire home/apt,,3,48,2025-11-11,0.73,1,0,9,19-133015-000-00-HO
32607298,Beautiful 2-Bedroom in Alameda - Family Friendly,49957564,1465763405277367175,Kyle,,Beaumont-Wilshire,45.54693,-122.62987,Entire home/apt,,2,324,2025-11-03,3.97,1,234,40,19-115558-000-00-HO
32611548,Modern Charming House in the Heart of Division,32902791,1465482073147956706,Karyn,,Richmond,45.50125,-122.63504,Entire home/apt,,30,17,2021-11-29,0.21,1,0,0,
32616529,"The PitStop - 2bdrm, 4 guests, private bath",209826108,1463161373611794498,Cherice,,King,45.56447,-122.66348,Private room,,1,811,2025-11-30,10.00,3,241,99,19-268594-000-00-LU
32617426,Arbor Lodge Lodge- a relaxing oasis in the city,373547,1462516870187796090,Vinay,,Arbor Lodge,45.56998,-122.69238,Entire home/apt,,2,463,2025-12-02,5.74,1,204,73,19-115330-000-00-HO
